NAME,TRACK2,TRACK2_EMV,TAG.57,PAN,EXPIRY,EMV_PAN_SEQ,EMV_ATC,TAG.9F37,DESCRIPTION,PIN,NEW_PIN,PINBLOCK,NEWPINBLOCK,RESP,EMV_RESP,BALANCE,AVAIL,CCY,NOTES,APPL_NAME,LAST_COLUMN
CARD0003593,4596220000035929=29122010000008755010,4596220000035929D29122010000008755010,4596220000035929D29122010000008755010,4596220000035929,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,9EE5099E43BDABEE,26953CD01C1D05B5,00,3030,50000,30000,826,Test card,appl_a,
CARD0003594,4596220000035937=29122010000008755010,4596220000035937D29122010000008755010,4596220000035937D29122010000008755010,4596220000035937,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,4A14DDC9C008445F,02BD8431BDAF7E11,00,3030,50000,30000,826,Test card,appl_a,
CARD0003595,4596220000035945=29122010000008755010,4596220000035945D29122010000008755010,4596220000035945D29122010000008755010,4596220000035945,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,AC8D2C69A6202F42,EDEEE283665EB333,00,3030,50000,30000,826,Test card,appl_a,
CARD0003596,4596220000035952=29122010000008755010,4596220000035952D29122010000008755010,4596220000035952D29122010000008755010,4596220000035952,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A83F3BFA983E4D75,4577CDF6A987F189,00,3030,50000,30000,826,Test card,appl_a,
CARD0003597,4596220000035960=29122010000008755010,4596220000035960D29122010000008755010,4596220000035960D29122010000008755010,4596220000035960,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A86D2D4FCAA8E2E1,BF86B567B04D926B,00,3030,50000,30000,826,Test card,appl_a,
CARD0003598,4596220000035978=29122010000008755010,4596220000035978D29122010000008755010,4596220000035978D29122010000008755010,4596220000035978,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,2B5D5BB375D242C5,B7BF66ED83E0C791,00,3030,50000,30000,826,Test card,appl_a,
CARD0003599,4596220000035986=29122010000008755010,4596220000035986D29122010000008755010,4596220000035986D29122010000008755010,4596220000035986,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,56FC2D95463DE9F9,093A092976F50C17,00,3030,50000,30000,826,Test card,appl_a,
CARD0003600,4596220000035994=29122010000008755010,4596220000035994D29122010000008755010,4596220000035994D29122010000008755010,4596220000035994,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,12CBC5B6D85F7422,3F852E468EFECC1F,00,3030,50000,30000,826,Test card,appl_a,
CARD0003601,4596220000036000=29122010000008755010,4596220000036000D29122010000008755010,4596220000036000D29122010000008755010,4596220000036000,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8F258B176830D694,F6DA8C249C2273B0,00,3030,50000,30000,826,Test card,appl_a,
CARD0003602,4596220000036018=29122010000008755010,4596220000036018D29122010000008755010,4596220000036018D29122010000008755010,4596220000036018,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8377D553B11C9701,252345F1A972009F,00,3030,50000,30000,826,Test card,appl_a,
CARD0003603,4596220000036026=29122010000008755010,4596220000036026D29122010000008755010,4596220000036026D29122010000008755010,4596220000036026,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A8AF282EB86CFEB7,635B12A003860F95,00,3030,50000,30000,826,Test card,appl_a,
CARD0003604,4596220000036034=29122010000008755010,4596220000036034D29122010000008755010,4596220000036034D29122010000008755010,4596220000036034,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,9DB23D3193A42793,307B00C5EE9BACE9,00,3030,50000,30000,826,Test card,appl_a,
CARD0003605,4596220000036042=29122010000008755010,4596220000036042D29122010000008755010,4596220000036042D29122010000008755010,4596220000036042,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1EBEA738D1D1BD93,78D5DEFFF27F595C,00,3030,50000,30000,826,Test card,appl_a,
CARD0003606,4596220000036059=29122010000008755010,4596220000036059D29122010000008755010,4596220000036059D29122010000008755010,4596220000036059,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8CF744A4A87BE393,0CF7C9AC36125207,00,3030,50000,30000,826,Test card,appl_a,
CARD0003607,4596220000036067=29122010000008755010,4596220000036067D29122010000008755010,4596220000036067D29122010000008755010,4596220000036067,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,E20C33720F4562EA,06E178630D0DFC3C,00,3030,50000,30000,826,Test card,appl_a,
CARD0003608,4596220000036075=29122010000008755010,4596220000036075D29122010000008755010,4596220000036075D29122010000008755010,4596220000036075,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8BAA0A0E894D86EE,28E330AC921DD67B,00,3030,50000,30000,826,Test card,appl_a,
CARD0003609,4596220000036083=29122010000008755010,4596220000036083D29122010000008755010,4596220000036083D29122010000008755010,4596220000036083,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1A96B076AD0C3E63,BE2109B4A4CC8E1E,00,3030,50000,30000,826,Test card,appl_a,
CARD0003610,4596220000036091=29122010000008755010,4596220000036091D29122010000008755010,4596220000036091D29122010000008755010,4596220000036091,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,579A399BBF9C973F,18B198298A83839A,00,3030,50000,30000,826,Test card,appl_a,
CARD0003611,4596220000036109=29122010000008755010,4596220000036109D29122010000008755010,4596220000036109D29122010000008755010,4596220000036109,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A7CCA8A18CA76676,F59332844CF7CD60,00,3030,50000,30000,826,Test card,appl_a,
CARD0003612,4596220000036117=29122010000008755010,4596220000036117D29122010000008755010,4596220000036117D29122010000008755010,4596220000036117,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,C44CA267B4DC960F,44240214EB97EDF8,00,3030,50000,30000,826,Test card,appl_a,
CARD0003613,4596220000036125=29122010000008755010,4596220000036125D29122010000008755010,4596220000036125D29122010000008755010,4596220000036125,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,C33036AF090C89CB,3360E1DB82DF1AA9,00,3030,50000,30000,826,Test card,appl_a,
CARD0003614,4596220000036133=29122010000008755010,4596220000036133D29122010000008755010,4596220000036133D29122010000008755010,4596220000036133,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,68E424EF292470E9,9245E5C17550955C,00,3030,50000,30000,826,Test card,appl_a,
CARD0003615,4596220000036141=29122010000008755010,4596220000036141D29122010000008755010,4596220000036141D29122010000008755010,4596220000036141,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1D3F0BFA0F5B957A,69935D258E0F5F98,00,3030,50000,30000,826,Test card,appl_a,
CARD0003616,4596220000036158=29122010000008755010,4596220000036158D29122010000008755010,4596220000036158D29122010000008755010,4596220000036158,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,B8F85729BD8C73D0,C3FC0FEA9206393D,00,3030,50000,30000,826,Test card,appl_a,
CARD0003617,4596220000036166=29122010000008755010,4596220000036166D29122010000008755010,4596220000036166D29122010000008755010,4596220000036166,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F0228D4A51FC3B8C,AF56D2A0239A9C64,00,3030,50000,30000,826,Test card,appl_a,
CARD0003618,4596220000036174=29122010000008755010,4596220000036174D29122010000008755010,4596220000036174D29122010000008755010,4596220000036174,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,FB322FF8D17C57FA,676B2C149BE4831A,00,3030,50000,30000,826,Test card,appl_a,
CARD0003619,4596220000036182=29122010000008755010,4596220000036182D29122010000008755010,4596220000036182D29122010000008755010,4596220000036182,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D8997E14550B4341,D4CF40F3F21EC2B8,00,3030,50000,30000,826,Test card,appl_a,
CARD0003620,4596220000036190=29122010000008755010,4596220000036190D29122010000008755010,4596220000036190D29122010000008755010,4596220000036190,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,4BB97EEE5025A926,A918C21C0AA275DA,00,3030,50000,30000,826,Test card,appl_a,
CARD0003621,4596220000036208=29122010000008755010,4596220000036208D29122010000008755010,4596220000036208D29122010000008755010,4596220000036208,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,B7D9B5852F4368E1,57866C7B279CF6A8,00,3030,50000,30000,826,Test card,appl_a,
CARD0003622,4596220000036216=29122010000008755010,4596220000036216D29122010000008755010,4596220000036216D29122010000008755010,4596220000036216,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A3D5E1D8D2571260,4523DB57472003FC,00,3030,50000,30000,826,Test card,appl_a,
CARD0003623,4596220000036224=29122010000008755010,4596220000036224D29122010000008755010,4596220000036224D29122010000008755010,4596220000036224,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,82A5A9C7AC6307C9,850BA28B4EA3207B,00,3030,50000,30000,826,Test card,appl_a,
CARD0003624,4596220000036232=29122010000008755010,4596220000036232D29122010000008755010,4596220000036232D29122010000008755010,4596220000036232,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,EAE76B8777FACC28,D7E24256B4A07BFF,00,3030,50000,30000,826,Test card,appl_a,
CARD0003625,4596220000036240=29122010000008755010,4596220000036240D29122010000008755010,4596220000036240D29122010000008755010,4596220000036240,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,71CDBA0C49F405B1,9D56DBD5C0765BBB,00,3030,50000,30000,826,Test card,appl_a,
CARD0003626,4596220000036257=29122010000008755010,4596220000036257D29122010000008755010,4596220000036257D29122010000008755010,4596220000036257,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,0FA31EE04484F971,E2D38E531C8849EB,00,3030,50000,30000,826,Test card,appl_a,
CARD0003627,4596220000036265=29122010000008755010,4596220000036265D29122010000008755010,4596220000036265D29122010000008755010,4596220000036265,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,91377973BD4433E1,A00B2BB8F69967B3,00,3030,50000,30000,826,Test card,appl_a,
CARD0003628,4596220000036273=29122010000008755010,4596220000036273D29122010000008755010,4596220000036273D29122010000008755010,4596220000036273,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F898B24D86FEDB53,AC7A70259FFCFF78,00,3030,50000,30000,826,Test card,appl_a,
CARD0003629,4596220000036281=29122010000008755010,4596220000036281D29122010000008755010,4596220000036281D29122010000008755010,4596220000036281,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,AD3FE0DD8F754F3C,4D99D4492E36165A,00,3030,50000,30000,826,Test card,appl_a,
CARD0003630,4596220000036299=29122010000008755010,4596220000036299D29122010000008755010,4596220000036299D29122010000008755010,4596220000036299,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,3CE86A790B144A14,3687A4A782C178A2,00,3030,50000,30000,826,Test card,appl_a,
CARD0003631,4596220000036307=29122010000008755010,4596220000036307D29122010000008755010,4596220000036307D29122010000008755010,4596220000036307,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D384E483700CC663,0A2B46B4201EA31C,00,3030,50000,30000,826,Test card,appl_a,
CARD0003632,4596220000036315=29122010000008755010,4596220000036315D29122010000008755010,4596220000036315D29122010000008755010,4596220000036315,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F295DB3BB9EC985C,AC894B29D94C047A,00,3030,50000,30000,826,Test card,appl_a,
CARD0003633,4596220000036323=29122010000008755010,4596220000036323D29122010000008755010,4596220000036323D29122010000008755010,4596220000036323,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,11BA88E0405A1B38,35C2E3601AFF796B,00,3030,50000,30000,826,Test card,appl_a,
CARD0003634,4596220000036331=29122010000008755010,4596220000036331D29122010000008755010,4596220000036331D29122010000008755010,4596220000036331,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,606A745FD32A9FB8,B916B7AB77BA0114,00,3030,50000,30000,826,Test card,appl_a,
CARD0003635,4596220000036349=29122010000008755010,4596220000036349D29122010000008755010,4596220000036349D29122010000008755010,4596220000036349,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F347A644C3C065F0,11B36E20F64DAD69,00,3030,50000,30000,826,Test card,appl_a,
CARD0003636,4596220000036356=29122010000008755010,4596220000036356D29122010000008755010,4596220000036356D29122010000008755010,4596220000036356,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F9DDC19F82095183,B88000DD80205BDA,00,3030,50000,30000,826,Test card,appl_a,
CARD0003637,4596220000036364=29122010000008755010,4596220000036364D29122010000008755010,4596220000036364D29122010000008755010,4596220000036364,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,AABB1C8A924401B2,8BC2DC9D0F8DD8C2,00,3030,50000,30000,826,Test card,appl_a,
CARD0003638,4596220000036372=29122010000008755010,4596220000036372D29122010000008755010,4596220000036372D29122010000008755010,4596220000036372,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,6738D1651EA5229A,97208E34AB674FFE,00,3030,50000,30000,826,Test card,appl_a,
CARD0003639,4596220000036380=29122010000008755010,4596220000036380D29122010000008755010,4596220000036380D29122010000008755010,4596220000036380,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,571B8B2C4A379B00,060511C429182073,00,3030,50000,30000,826,Test card,appl_a,
CARD0003640,4596220000036398=29122010000008755010,4596220000036398D29122010000008755010,4596220000036398D29122010000008755010,4596220000036398,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,30C50095121A4074,A64C7CF292B02886,00,3030,50000,30000,826,Test card,appl_a,
CARD0003641,4596220000036406=29122010000008755010,4596220000036406D29122010000008755010,4596220000036406D29122010000008755010,4596220000036406,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,05529BB62232E1BC,D9550E53D3752373,00,3030,50000,30000,826,Test card,appl_a,
CARD0003642,4596220000036414=29122010000008755010,4596220000036414D29122010000008755010,4596220000036414D29122010000008755010,4596220000036414,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,05356758EEB4902E,1752CB4174AA156E,00,3030,50000,30000,826,Test card,appl_a,
CARD0003643,4596220000036422=29122010000008755010,4596220000036422D29122010000008755010,4596220000036422D29122010000008755010,4596220000036422,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,BCB3AF070C9E6839,9D423CA0A89AC761,00,3030,50000,30000,826,Test card,appl_a,
CARD0003644,4596220000036430=29122010000008755010,4596220000036430D29122010000008755010,4596220000036430D29122010000008755010,4596220000036430,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A22A8E0A712FEC58,DA904D4360967F9B,00,3030,50000,30000,826,Test card,appl_a,
CARD0003645,4596220000036448=29122010000008755010,4596220000036448D29122010000008755010,4596220000036448D29122010000008755010,4596220000036448,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,900330CBCB2FCF50,226290A637B4EF75,00,3030,50000,30000,826,Test card,appl_a,
CARD0003646,4596220000036455=29122010000008755010,4596220000036455D29122010000008755010,4596220000036455D29122010000008755010,4596220000036455,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A22AE7A98A7DA374,BD1CDC7E3036C667,00,3030,50000,30000,826,Test card,appl_a,
CARD0003647,4596220000036463=29122010000008755010,4596220000036463D29122010000008755010,4596220000036463D29122010000008755010,4596220000036463,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,6386D3A244B65C76,DB2139E2ECE5878A,00,3030,50000,30000,826,Test card,appl_a,
CARD0003648,4596220000036471=29122010000008755010,4596220000036471D29122010000008755010,4596220000036471D29122010000008755010,4596220000036471,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5919185EC8D37C38,30F2AE237D50400F,00,3030,50000,30000,826,Test card,appl_a,
CARD0003649,4596220000036489=29122010000008755010,4596220000036489D29122010000008755010,4596220000036489D29122010000008755010,4596220000036489,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,2D3ACBD758CB15EE,8A66601E102C65C4,00,3030,50000,30000,826,Test card,appl_a,
CARD0003650,4596220000036497=29122010000008755010,4596220000036497D29122010000008755010,4596220000036497D29122010000008755010,4596220000036497,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,2D35C43E7A176CD9,CADE581BA428A28F,00,3030,50000,30000,826,Test card,appl_a,
CARD0003651,4596220000036505=29122010000008755010,4596220000036505D29122010000008755010,4596220000036505D29122010000008755010,4596220000036505,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,E20B1352C1C28FF5,E3D4F104913C6E8A,00,3030,50000,30000,826,Test card,appl_a,
CARD0003652,4596220000036513=29122010000008755010,4596220000036513D29122010000008755010,4596220000036513D29122010000008755010,4596220000036513,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,FD802C452110CE9A,912D72CFF3D9BAEC,00,3030,50000,30000,826,Test card,appl_a,
CARD0003653,4596220000036521=29122010000008755010,4596220000036521D29122010000008755010,4596220000036521D29122010000008755010,4596220000036521,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5A18D97DB90F91D6,314BC9A8C2F1C376,00,3030,50000,30000,826,Test card,appl_a,
CARD0003654,4596220000036539=29122010000008755010,4596220000036539D29122010000008755010,4596220000036539D29122010000008755010,4596220000036539,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D353B56E6F4A2D76,E906E2F46563C73E,00,3030,50000,30000,826,Test card,appl_a,
CARD0003655,4596220000036547=29122010000008755010,4596220000036547D29122010000008755010,4596220000036547D29122010000008755010,4596220000036547,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,2668FFD6C7914DD2,C423E278821AE645,00,3030,50000,30000,826,Test card,appl_a,
CARD0003656,4596220000036554=29122010000008755010,4596220000036554D29122010000008755010,4596220000036554D29122010000008755010,4596220000036554,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A357E74F45AB48E1,B4020F4F37E90A3E,00,3030,50000,30000,826,Test card,appl_a,
CARD0003657,4596220000036562=29122010000008755010,4596220000036562D29122010000008755010,4596220000036562D29122010000008755010,4596220000036562,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,E1E363552B5F6B15,D125A11B4BC0FD71,00,3030,50000,30000,826,Test card,appl_a,
CARD0003658,4596220000036570=29122010000008755010,4596220000036570D29122010000008755010,4596220000036570D29122010000008755010,4596220000036570,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1A81D64D69648623,48732B27C8E586DB,00,3030,50000,30000,826,Test card,appl_a,
CARD0003659,4596220000036588=29122010000008755010,4596220000036588D29122010000008755010,4596220000036588D29122010000008755010,4596220000036588,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,6F91B460C44E4E6F,A49B88F2B29A600C,00,3030,50000,30000,826,Test card,appl_a,
CARD0003660,4596220000036596=29122010000008755010,4596220000036596D29122010000008755010,4596220000036596D29122010000008755010,4596220000036596,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,2671F4CF3D7452CF,7FC80AB8AA38A001,00,3030,50000,30000,826,Test card,appl_a,
CARD0003661,4596220000036604=29122010000008755010,4596220000036604D29122010000008755010,4596220000036604D29122010000008755010,4596220000036604,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,DC401E2D109ABB3C,E31603D7F8E3D7E0,00,3030,50000,30000,826,Test card,appl_a,
CARD0003662,4596220000036612=29122010000008755010,4596220000036612D29122010000008755010,4596220000036612D29122010000008755010,4596220000036612,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,7CDA89E9BF4103CB,34A52AAB28C4160A,00,3030,50000,30000,826,Test card,appl_a,
CARD0003663,4596220000036620=29122010000008755010,4596220000036620D29122010000008755010,4596220000036620D29122010000008755010,4596220000036620,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,57706128014846A7,ED9F8DB8261F6476,00,3030,50000,30000,826,Test card,appl_a,
CARD0003664,4596220000036638=29122010000008755010,4596220000036638D29122010000008755010,4596220000036638D29122010000008755010,4596220000036638,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,C82D43E155454E29,EC333CBA3515664B,00,3030,50000,30000,826,Test card,appl_a,
CARD0003665,4596220000036646=29122010000008755010,4596220000036646D29122010000008755010,4596220000036646D29122010000008755010,4596220000036646,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5A1B054440B3A2C4,681FD07F6F6F7055,00,3030,50000,30000,826,Test card,appl_a,
CARD0003666,4596220000036653=29122010000008755010,4596220000036653D29122010000008755010,4596220000036653D29122010000008755010,4596220000036653,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,6188FD15597C13FC,B14792C509D685EE,00,3030,50000,30000,826,Test card,appl_a,
CARD0003667,4596220000036661=29122010000008755010,4596220000036661D29122010000008755010,4596220000036661D29122010000008755010,4596220000036661,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,C37BEB53D9C60BB9,DA55256B0E99F60C,00,3030,50000,30000,826,Test card,appl_a,
CARD0003668,4596220000036679=29122010000008755010,4596220000036679D29122010000008755010,4596220000036679D29122010000008755010,4596220000036679,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D867521247AD3430,78E4946F83B1D28B,00,3030,50000,30000,826,Test card,appl_a,
CARD0003669,4596220000036687=29122010000008755010,4596220000036687D29122010000008755010,4596220000036687D29122010000008755010,4596220000036687,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,BD562D5AAEEC945C,836A34E5A63C97D1,00,3030,50000,30000,826,Test card,appl_a,
CARD0003670,4596220000036695=29122010000008755010,4596220000036695D29122010000008755010,4596220000036695D29122010000008755010,4596220000036695,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,C24FE10FB35EBC60,A4E95CACD112F972,00,3030,50000,30000,826,Test card,appl_a,
CARD0003671,4596220000036703=29122010000008755010,4596220000036703D29122010000008755010,4596220000036703D29122010000008755010,4596220000036703,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,77398E0B464802E7,FA3D7FF150B21D04,00,3030,50000,30000,826,Test card,appl_a,
CARD0003672,4596220000036711=29122010000008755010,4596220000036711D29122010000008755010,4596220000036711D29122010000008755010,4596220000036711,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,954DC8B6F59826C5,6249488199AD6348,00,3030,50000,30000,826,Test card,appl_a,
CARD0003673,4596220000036729=29122010000008755010,4596220000036729D29122010000008755010,4596220000036729D29122010000008755010,4596220000036729,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,2CA2A35F5A545EDB,2BA582EF653AA4FB,00,3030,50000,30000,826,Test card,appl_a,
CARD0003674,4596220000036737=29122010000008755010,4596220000036737D29122010000008755010,4596220000036737D29122010000008755010,4596220000036737,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,93943C0C369D3B2D,DEA46172CC22DE6F,00,3030,50000,30000,826,Test card,appl_a,
CARD0003675,4596220000036745=29122010000008755010,4596220000036745D29122010000008755010,4596220000036745D29122010000008755010,4596220000036745,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,07FE0A197295C984,8F24BF195524AF86,00,3030,50000,30000,826,Test card,appl_a,
CARD0003676,4596220000036752=29122010000008755010,4596220000036752D29122010000008755010,4596220000036752D29122010000008755010,4596220000036752,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,705C2CC628F1DF6A,C551ED6498DFE28C,00,3030,50000,30000,826,Test card,appl_a,
CARD0003677,4596220000036760=29122010000008755010,4596220000036760D29122010000008755010,4596220000036760D29122010000008755010,4596220000036760,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,235EDEB05E2647F8,3D984E9BCAE9AE53,00,3030,50000,30000,826,Test card,appl_a,
CARD0003678,4596220000036778=29122010000008755010,4596220000036778D29122010000008755010,4596220000036778D29122010000008755010,4596220000036778,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,CECA67F29429A692,F2D96F79FB04A119,00,3030,50000,30000,826,Test card,appl_a,
CARD0003679,4596220000036786=29122010000008755010,4596220000036786D29122010000008755010,4596220000036786D29122010000008755010,4596220000036786,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,818DF9C2C240337C,5E3E86B59DBF22C4,00,3030,50000,30000,826,Test card,appl_a,
CARD0003680,4596220000036794=29122010000008755010,4596220000036794D29122010000008755010,4596220000036794D29122010000008755010,4596220000036794,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,0D4E75A6AB6E1E69,ADF964F220AF6044,00,3030,50000,30000,826,Test card,appl_a,
CARD0003681,4596220000036802=29122010000008755010,4596220000036802D29122010000008755010,4596220000036802D29122010000008755010,4596220000036802,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,60E5967026DAD0F8,6CC2F6FCC14517B5,00,3030,50000,30000,826,Test card,appl_a,
CARD0003682,4596220000036810=29122010000008755010,4596220000036810D29122010000008755010,4596220000036810D29122010000008755010,4596220000036810,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,9A28201FB7C0EE8C,253C3A1FC8BD2942,00,3030,50000,30000,826,Test card,appl_a,
CARD0003683,4596220000036828=29122010000008755010,4596220000036828D29122010000008755010,4596220000036828D29122010000008755010,4596220000036828,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,61046A60DE50C938,C982419216271ED9,00,3030,50000,30000,826,Test card,appl_a,
CARD0003684,4596220000036836=29122010000008755010,4596220000036836D29122010000008755010,4596220000036836D29122010000008755010,4596220000036836,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D4644AE9B0C55DED,30C2E46CC461C80D,00,3030,50000,30000,826,Test card,appl_a,
